"FUN_ID","module"
"FUN_004981","green"
"FUN_004982","cyan"
"FUN_004983","orange"
"FUN_004991","violet"
"FUN_004993","darkgreen"
"FUN_004996","greenyellow"
"FUN_004998","greenyellow"
"FUN_004999","violet"
"FUN_005000","lightyellow"
"FUN_005001","green"
"FUN_005002","magenta"
"FUN_005007","lightyellow"
"FUN_005009","lightyellow"
"FUN_005014","lightyellow"
"FUN_005016","darkred"
"FUN_005020","royalblue"
"FUN_005032","violet"
"FUN_005043","magenta"
"FUN_005044","violet"
"FUN_005046","grey60"
"FUN_005047","greenyellow"
"FUN_005071","orange"
"FUN_005078","grey60"
"FUN_005079","magenta"
"FUN_005081","greenyellow"
"FUN_005084","lightyellow"
"FUN_005085","violet"
"FUN_005089","greenyellow"
"FUN_005090","lightyellow"
"FUN_005095","royalblue"
"FUN_005097","darkred"
"FUN_005098","royalblue"
"FUN_005099","violet"
"FUN_005103","cyan"
"FUN_005104","greenyellow"
"FUN_005107","yellow"
"FUN_005110","greenyellow"
"FUN_005112","orange"
"FUN_005113","lightyellow"
"FUN_005116","purple"
"FUN_005118","royalblue"
"FUN_005122","tan"
"FUN_005123","lightyellow"
"FUN_005131","orange"
"FUN_005132","greenyellow"
"FUN_005133","violet"
"FUN_005135","yellow"
"FUN_005141","green"
"FUN_005155","red"
"FUN_005157","green"
"FUN_005171","darkturquoise"
"FUN_005182","violet"
"FUN_005183","grey60"
"FUN_005184","darkgreen"
"FUN_005195","cyan"
"FUN_005200","yellow"
"FUN_005202","violet"
"FUN_005203","orange"
"FUN_047053","orange"
"FUN_005206","lightyellow"
"FUN_005210","lightyellow"
"FUN_005211","magenta"
"FUN_005212","magenta"
"FUN_005214","purple"
"FUN_005217","black"
"FUN_005218","orange"
"FUN_005219","greenyellow"
"FUN_005220","lightyellow"
"FUN_005223","violet"
"FUN_005226","black"
"FUN_005237","cyan"
"FUN_005239","green"
"FUN_005241","tan"
"FUN_005242","violet"
"FUN_005243","darkturquoise"
"FUN_005245","orange"
"FUN_005254","greenyellow"
"FUN_005255","violet"
"FUN_005263","green"
"FUN_005268","lightyellow"
"FUN_005271","red"
"FUN_005272","royalblue"
"FUN_005279","violet"
"FUN_005284","lightyellow"
"FUN_005300","cyan"
"FUN_005301","red"
"FUN_005302","darkturquoise"
"FUN_005308","greenyellow"
"FUN_005309","darkturquoise"
"FUN_005310","orange"
"FUN_005311","cyan"
"FUN_005312","magenta"
"FUN_005313","magenta"
"FUN_005314","orange"
"FUN_005320","lightyellow"
"FUN_005322","orange"
"FUN_005323","darkturquoise"
"FUN_005325","greenyellow"
"FUN_005327","darkred"
"FUN_005329","greenyellow"
"FUN_005333","tan"
"FUN_005335","tan"
"FUN_005336","orange"
"FUN_005337","lightyellow"
"FUN_005349","orange"
"FUN_005352","orange"
"FUN_005353","darkorange"
"FUN_005354","lightyellow"
"FUN_005358","greenyellow"
"FUN_005359","violet"
"FUN_005363","darkorange"
"FUN_005364","grey60"
"FUN_005365","magenta"
"FUN_005368","greenyellow"
"FUN_005379","violet"
"FUN_005381","lightyellow"
"FUN_005384","violet"
"FUN_005386","magenta"
"FUN_005389","greenyellow"
"FUN_005391","purple"
"FUN_005393","orange"
"FUN_005395","black"
"FUN_005407","cyan"
"FUN_005413","darkturquoise"
"FUN_005415","green"
"FUN_005416","cyan"
"FUN_005420","red"
"FUN_005426","green"
"FUN_005428","black"
"FUN_005429","green"
"FUN_005431","black"
"FUN_005434","yellow"
"FUN_047056","greenyellow"
"FUN_005446","green"
"FUN_005447","green"
"FUN_005454","orange"
"FUN_005455","orange"
"FUN_005466","green"
"FUN_005468","royalblue"
"FUN_005470","cyan"
"FUN_005471","green"
"FUN_005474","darkturquoise"
"FUN_005480","magenta"
"FUN_005481","violet"
"FUN_005485","violet"
"FUN_005487","darkorange"
"FUN_005488","orange"
"FUN_005490","orange"
"FUN_005492","royalblue"
"FUN_005495","green"
"FUN_005496","darkturquoise"
"FUN_005497","green"
"FUN_005500","greenyellow"
"FUN_005501","grey60"
"FUN_005503","orange"
"FUN_005504","darkred"
"FUN_005505","orange"
"FUN_005507","cyan"
"FUN_005527","cyan"
"FUN_005529","darkred"
"FUN_005534","grey60"
"FUN_005545","darkturquoise"
"FUN_005546","grey60"
"FUN_005549","darkorange"
"FUN_005551","yellow"
"FUN_005557","black"
"FUN_005572","red"
"FUN_005575","lightyellow"
"FUN_005580","red"
"FUN_005581","red"
"FUN_005582","lightyellow"
"FUN_005584","greenyellow"
"FUN_005591","yellow"
"FUN_005592","darkgreen"
"FUN_005596","greenyellow"
"FUN_005599","magenta"
"FUN_005603","darkred"
"FUN_005606","cyan"
"FUN_005608","greenyellow"
"FUN_005611","darkred"
"FUN_005616","darkturquoise"
"FUN_005617","violet"
"FUN_005625","greenyellow"
"FUN_005627","purple"
"FUN_005629","royalblue"
"FUN_005630","greenyellow"
"FUN_005641","orange"
"FUN_005642","greenyellow"
"FUN_005644","yellow"
"FUN_005655","orange"
"FUN_047058","lightyellow"
"FUN_005663","grey60"
"FUN_005664","orange"
"FUN_005665","violet"
"FUN_005666","violet"
"FUN_005669","tan"
"FUN_005682","lightyellow"
"FUN_005689","purple"
"FUN_005695","greenyellow"
"FUN_005696","violet"
"FUN_005698","violet"
"FUN_005699","yellow"
"FUN_005701","violet"
"FUN_005703","black"
"FUN_005708","yellow"
"FUN_005709","violet"
"FUN_005713","greenyellow"
"FUN_005720","green"
"FUN_005721","purple"
"FUN_005726","orange"
"FUN_005727","violet"
"FUN_005750","purple"
"FUN_005751","greenyellow"
"FUN_005754","orange"
"FUN_005760","darkred"
"FUN_005761","greenyellow"
"FUN_005762","magenta"
"FUN_005770","greenyellow"
"FUN_005772","black"
"FUN_005773","violet"
"FUN_005779","cyan"
"FUN_005781","tan"
"FUN_005783","violet"
"FUN_005785","violet"
"FUN_005786","tan"
"FUN_005788","orange"
"FUN_005795","greenyellow"
"FUN_005798","royalblue"
"FUN_005800","greenyellow"
"FUN_005801","greenyellow"
"FUN_005807","greenyellow"
"FUN_005808","violet"
"FUN_005810","darkred"
"FUN_005811","greenyellow"
"FUN_005814","orange"
"FUN_005828","grey60"
"FUN_005829","violet"
"FUN_005830","darkorange"
"FUN_005834","darkturquoise"
"FUN_005840","black"
"FUN_005845","darkturquoise"
"FUN_005852","greenyellow"
"FUN_005854","cyan"
"FUN_005855","cyan"
"FUN_005861","orange"
"FUN_005888","orange"
"FUN_005896","magenta"
"FUN_005897","grey60"
"FUN_005898","green"
"FUN_005901","grey60"
"FUN_005910","orange"
"FUN_005923","violet"
"FUN_005927","darkturquoise"
"FUN_005928","yellow"
"FUN_005938","greenyellow"
"FUN_005939","orange"
"FUN_005940","orange"
"FUN_005947","orange"
"FUN_005955","purple"
"FUN_005960","cyan"
"FUN_005962","violet"
"FUN_005964","lightyellow"
"FUN_005965","orange"
"FUN_005966","orange"
"FUN_005967","red"
"FUN_005968","violet"
"FUN_005972","royalblue"
"FUN_005973","orange"
"FUN_005977","lightyellow"
"FUN_005978","red"
"FUN_005985","darkred"
"FUN_005991","orange"
"FUN_005995","tan"
"FUN_005998","lightyellow"
"FUN_006000","greenyellow"
"FUN_006001","lightyellow"
"FUN_006004","cyan"
"FUN_006005","greenyellow"
"FUN_006006","greenyellow"
"FUN_006007","greenyellow"
"FUN_006008","orange"
"FUN_006011","darkorange"
"FUN_006021","darkred"
"FUN_006027","grey60"
"FUN_006034","darkred"
"FUN_006035","violet"
"FUN_006036","lightyellow"
"FUN_006038","orange"
"FUN_006039","violet"
"FUN_006040","darkred"
"FUN_047067","green"
"FUN_006042","red"
"FUN_006044","cyan"
"FUN_006045","grey60"
"FUN_006049","lightyellow"
"FUN_006058","lightyellow"
"FUN_006061","tan"
"FUN_006064","darkred"
"FUN_006066","red"
"FUN_006067","darkred"
"FUN_006070","lightyellow"
"FUN_006073","violet"
"FUN_006093","green"
"FUN_006094","darkorange"
"FUN_006095","green"
"FUN_006096","red"
"FUN_006099","orange"
"FUN_006123","orange"
"FUN_006129","greenyellow"
"FUN_006131","violet"
"FUN_006134","cyan"
"FUN_006136","darkgreen"
"FUN_006142","darkorange"
"FUN_006149","lightyellow"
"FUN_006154","darkturquoise"
"FUN_006168","orange"
"FUN_006172","orange"
"FUN_006173","cyan"
"FUN_006174","grey60"
"FUN_006179","lightyellow"
"FUN_006184","orange"
"FUN_006186","darkorange"
"FUN_006187","greenyellow"
"FUN_006188","orange"
"FUN_006190","magenta"
"FUN_006192","violet"
"FUN_006193","greenyellow"
"FUN_006194","purple"
"FUN_006195","darkturquoise"
"FUN_006196","cyan"
"FUN_006199","orange"
"FUN_006203","grey"
"FUN_006207","greenyellow"
"FUN_006208","darkturquoise"
"FUN_006215","black"
"FUN_006216","red"
"FUN_006218","green"
"FUN_006220","green"
"FUN_006226","green"
"FUN_006227","violet"
"FUN_006232","royalblue"
"FUN_006240","greenyellow"
"FUN_006241","greenyellow"
"FUN_006244","grey60"
"FUN_006245","magenta"
"FUN_006246","grey60"
"FUN_006259","darkred"
"FUN_006260","yellow"
"FUN_006268","black"
"FUN_006278","orange"
"FUN_006284","tan"
"FUN_006285","lightyellow"
"FUN_006289","greenyellow"
"FUN_047071","lightyellow"
"FUN_006293","purple"
"FUN_006294","tan"
"FUN_006297","orange"
"FUN_006300","cyan"
"FUN_006302","orange"
"FUN_006307","lightyellow"
"FUN_006308","darkred"
"FUN_006309","darkred"
"FUN_006311","darkturquoise"
"FUN_006314","lightyellow"
"FUN_006317","tan"
"FUN_006321","darkgreen"
"FUN_006322","grey60"
"FUN_006323","darkturquoise"
"FUN_006336","cyan"
"FUN_006337","darkturquoise"
"FUN_006338","cyan"
"FUN_006343","darkred"
"FUN_006347","darkred"
"FUN_006348","lightyellow"
"FUN_006349","darkorange"
"FUN_006355","red"
"FUN_006366","lightyellow"
"FUN_006368","lightyellow"
"FUN_006371","red"
"FUN_006378","tan"
"FUN_006379","violet"
"FUN_006380","green"
"FUN_006408","greenyellow"
"FUN_006415","darkgreen"
"FUN_006416","darkturquoise"
"FUN_006417","greenyellow"
"FUN_006418","greenyellow"
"FUN_006421","darkorange"
"FUN_006423","violet"
"FUN_006425","darkgreen"
"FUN_006429","red"
"FUN_006432","orange"
"FUN_006435","orange"
"FUN_006438","grey60"
"FUN_006439","cyan"
"FUN_006440","lightyellow"
"FUN_006451","violet"
"FUN_006455","orange"
"FUN_006456","cyan"
"FUN_006464","greenyellow"
"FUN_006475","purple"
"FUN_006476","violet"
"FUN_006478","violet"
"FUN_006479","red"
"FUN_006482","darkred"
"FUN_006483","cyan"
"FUN_006484","orange"
"FUN_006485","lightyellow"
"FUN_006486","darkgreen"
"FUN_006487","royalblue"
"FUN_006488","lightyellow"
"FUN_006490","orange"
"FUN_006491","green"
"FUN_006494","violet"
"FUN_006496","violet"
"FUN_006497","violet"
"FUN_006499","violet"
"FUN_006500","darkred"
"FUN_006501","lightyellow"
"FUN_006503","magenta"
"FUN_006504","darkturquoise"
"FUN_006508","darkorange"
"FUN_006510","red"
"FUN_006529","darkred"
"FUN_006539","cyan"
"FUN_006540","yellow"
"FUN_006541","darkred"
"FUN_006542","tan"
"FUN_006545","orange"
"FUN_006547","magenta"
"FUN_006551","darkred"
"FUN_006552","royalblue"
"FUN_006553","grey"
"FUN_006558","red"
"FUN_006560","greenyellow"
"FUN_006562","tan"
"FUN_006564","orange"
"FUN_006565","greenyellow"
"FUN_006566","cyan"
"FUN_006567","greenyellow"
"FUN_006568","greenyellow"
"FUN_006570","lightyellow"
"FUN_006571","purple"
"FUN_006573","orange"
"FUN_006584","red"
"FUN_006585","greenyellow"
"FUN_006586","greenyellow"
"FUN_006602","grey60"
"FUN_006603","lightyellow"
"FUN_006604","darkred"
"FUN_006608","greenyellow"
"FUN_006619","purple"
"FUN_006620","lightyellow"
"FUN_006624","greenyellow"
"FUN_006628","orange"
"FUN_006629","cyan"
"FUN_006630","magenta"
"FUN_006632","yellow"
"FUN_006641","purple"
"FUN_006642","orange"
"FUN_006645","greenyellow"
"FUN_006646","greenyellow"
"FUN_006648","greenyellow"
"FUN_006651","orange"
"FUN_006666","cyan"
"FUN_006669","royalblue"
"FUN_006679","yellow"
"FUN_006681","green"
"FUN_006683","violet"
"FUN_006684","purple"
"FUN_006685","darkorange"
"FUN_006687","darkturquoise"
"FUN_006692","yellow"
"FUN_006694","greenyellow"
"FUN_006695","greenyellow"
"FUN_006696","orange"
"FUN_006698","violet"
"FUN_006700","royalblue"
"FUN_006706","orange"
"FUN_047073","green"
"FUN_006717","greenyellow"
"FUN_006723","tan"
"FUN_006724","greenyellow"
"FUN_006729","yellow"
"FUN_006731","cyan"
"FUN_006737","purple"
"FUN_006746","black"
"FUN_006747","black"
"FUN_006749","lightyellow"
"FUN_006751","orange"
"FUN_006760","yellow"
"FUN_006762","yellow"
"FUN_006763","darkturquoise"
"FUN_006764","darkred"
"FUN_006772","red"
"FUN_006773","grey60"
"FUN_006783","greenyellow"
"FUN_006785","violet"
"FUN_006787","tan"
"FUN_006789","red"
"FUN_006790","purple"
"FUN_006798","black"
"FUN_006800","cyan"
"FUN_006827","black"
"FUN_006828","purple"
"FUN_006839","orange"
"FUN_006840","orange"
"FUN_006842","black"
"FUN_006844","lightyellow"
"FUN_006853","purple"
"FUN_006856","violet"
"FUN_006857","greenyellow"
"FUN_006858","greenyellow"
"FUN_006861","black"
"FUN_006867","greenyellow"
"FUN_006871","royalblue"
"FUN_006874","tan"
"FUN_006879","yellow"
"FUN_006888","orange"
"FUN_006890","greenyellow"
"FUN_006893","magenta"
"FUN_006894","magenta"
"FUN_006895","red"
"FUN_006896","yellow"
"FUN_006897","royalblue"
"FUN_006900","purple"
"FUN_006905","greenyellow"
"FUN_006907","orange"
"FUN_006909","darkturquoise"
"FUN_006910","darkred"
"FUN_006924","darkgreen"
"FUN_006925","red"
"FUN_006926","lightyellow"
"FUN_006927","greenyellow"
"FUN_006938","darkred"
"FUN_006941","violet"
"FUN_006942","red"
"FUN_006950","darkred"
"FUN_006956","violet"
"FUN_007007","orange"
"FUN_007012","orange"
"FUN_007022","violet"
"FUN_007023","darkred"
"FUN_007026","orange"
"FUN_007029","greenyellow"
"FUN_047076","darkturquoise"
"FUN_007035","magenta"
"FUN_007036","darkturquoise"
"FUN_007037","greenyellow"
"FUN_007039","lightyellow"
"FUN_007040","darkgreen"
"FUN_007042","darkred"
"FUN_007045","greenyellow"
"FUN_007046","greenyellow"
"FUN_007050","tan"
"FUN_007055","orange"
"FUN_007069","lightyellow"
"FUN_007070","darkred"
"FUN_007072","royalblue"
"FUN_007076","violet"
"FUN_007083","cyan"
"FUN_007084","lightyellow"
"FUN_007088","grey60"
"FUN_007090","darkred"
"FUN_007093","violet"
"FUN_007098","darkturquoise"
"FUN_007108","orange"
"FUN_007113","darkred"
"FUN_007115","greenyellow"
"FUN_007122","greenyellow"
"FUN_007125","cyan"
"FUN_007133","black"
"FUN_007134","darkred"
"FUN_007137","darkgreen"
"FUN_007139","lightyellow"
"FUN_007140","orange"
"FUN_007144","tan"
"FUN_007145","yellow"
"FUN_007146","greenyellow"
"FUN_007147","green"
"FUN_007151","darkred"
"FUN_007152","royalblue"
"FUN_007161","black"
"FUN_007162","greenyellow"
"FUN_007179","greenyellow"
"FUN_007180","lightyellow"
"FUN_007182","lightyellow"
"FUN_007184","greenyellow"
"FUN_007186","lightyellow"
"FUN_007187","orange"
"FUN_007192","cyan"
"FUN_007193","lightyellow"
"FUN_007196","magenta"
"FUN_007197","grey60"
"FUN_007198","orange"
"FUN_007363","darkred"
"FUN_007364","red"
"FUN_007370","purple"
"FUN_007372","greenyellow"
"FUN_007373","greenyellow"
"FUN_007374","orange"
"FUN_007376","yellow"
"FUN_007384","greenyellow"
"FUN_007389","lightyellow"
"FUN_007391","darkred"
"FUN_007392","grey60"
"FUN_007398","greenyellow"
"FUN_007402","orange"
"FUN_007403","darkgreen"
"FUN_007404","orange"
"FUN_007409","orange"
"FUN_007422","green"
"FUN_007425","violet"
"FUN_007427","greenyellow"
"FUN_007429","magenta"
"FUN_007438","violet"
"FUN_007439","green"
"FUN_007441","orange"
"FUN_007456","greenyellow"
"FUN_007457","orange"
"FUN_007460","orange"
"FUN_007462","greenyellow"
"FUN_007463","lightyellow"
"FUN_007466","violet"
"FUN_007470","purple"
"FUN_007471","green"
"FUN_007473","black"
"FUN_007487","orange"
"FUN_007510","greenyellow"
"FUN_007522","yellow"
"FUN_007524","greenyellow"
"FUN_007525","lightyellow"
"FUN_007526","purple"
"FUN_007529","violet"
"FUN_007535","green"
"FUN_007537","orange"
"FUN_007538","red"
"FUN_007544","grey"
"FUN_007561","greenyellow"
"FUN_007568","darkorange"
"FUN_007575","greenyellow"
"FUN_007576","orange"
"FUN_047079","violet"
"FUN_007578","violet"
"FUN_007579","yellow"
"FUN_007580","yellow"
"FUN_007588","violet"
"FUN_007593","grey60"
"FUN_007595","greenyellow"
"FUN_007596","greenyellow"
"FUN_007610","yellow"
"FUN_007611","magenta"
"FUN_007612","violet"
"FUN_007615","greenyellow"
"FUN_007624","grey"
"FUN_007627","red"
"FUN_007647","yellow"
"FUN_007663","grey60"
"FUN_007665","darkgreen"
"FUN_007666","orange"
"FUN_007667","violet"
"FUN_007670","green"
"FUN_007671","greenyellow"
"FUN_007674","yellow"
"FUN_007677","black"
"FUN_007698","green"
"FUN_007708","orange"
"FUN_007719","darkgreen"
"FUN_007720","tan"
"FUN_007721","violet"
"FUN_007723","violet"
"FUN_007728","greenyellow"
"FUN_007737","orange"
"FUN_007747","orange"
"FUN_007752","violet"
"FUN_007753","darkgreen"
"FUN_007756","orange"
"FUN_007758","darkorange"
"FUN_007760","royalblue"
"FUN_007762","greenyellow"
"FUN_047081","green"
"FUN_007770","lightyellow"
"FUN_007774","greenyellow"
"FUN_007776","magenta"
"FUN_007785","violet"
"FUN_007787","orange"
"FUN_007789","green"
"FUN_007797","orange"
"FUN_007815","darkturquoise"
"FUN_007816","cyan"
"FUN_007818","magenta"
"FUN_007827","greenyellow"
"FUN_007828","lightyellow"
"FUN_007829","greenyellow"
"FUN_007830","red"
"FUN_007831","greenyellow"
"FUN_007832","royalblue"
"FUN_007833","yellow"
"FUN_007834","green"
"FUN_007835","orange"
"FUN_007836","orange"
"FUN_007838","violet"
"FUN_007839","orange"
"FUN_007840","black"
"FUN_007841","greenyellow"
"FUN_007842","black"
"FUN_007844","orange"
"FUN_007845","green"
"FUN_007846","greenyellow"
"FUN_007849","tan"
"FUN_007851","black"
"FUN_007859","black"
"FUN_007861","tan"
"FUN_007863","greenyellow"
"FUN_007871","greenyellow"
"FUN_007873","orange"
"FUN_007879","grey60"
"FUN_007880","greenyellow"
"FUN_007881","black"
"FUN_007885","green"
"FUN_007886","cyan"
"FUN_007887","orange"
"FUN_007889","orange"
"FUN_047082","greenyellow"
"FUN_007893","yellow"
"FUN_007916","lightyellow"
"FUN_007922","lightyellow"
"FUN_007923","greenyellow"
"FUN_007925","grey60"
"FUN_007926","red"
"FUN_007927","lightyellow"
"FUN_007928","darkgreen"
"FUN_007934","orange"
"FUN_007942","orange"
"FUN_007944","cyan"
"FUN_007945","green"
"FUN_007946","grey"
"FUN_007947","greenyellow"
"FUN_007949","lightyellow"
"FUN_007951","greenyellow"
"FUN_007954","red"
"FUN_007961","purple"
"FUN_007963","yellow"
"FUN_007968","darkturquoise"
"FUN_007969","greenyellow"
"FUN_007971","greenyellow"
"FUN_007972","green"
"FUN_007973","cyan"
"FUN_007975","orange"
"FUN_007978","orange"
"FUN_007981","cyan"
"FUN_007988","violet"
"FUN_007997","greenyellow"
"FUN_008001","green"
"FUN_008009","orange"
"FUN_008013","red"
"FUN_008015","greenyellow"
"FUN_008019","black"
"FUN_008020","orange"
"FUN_008032","magenta"
"FUN_008033","royalblue"
"FUN_008034","violet"
"FUN_008035","grey60"
"FUN_008038","darkred"
"FUN_008044","red"
"FUN_008045","greenyellow"
"FUN_008047","yellow"
"FUN_008051","orange"
"FUN_008060","orange"
"FUN_008069","yellow"
"FUN_008073","greenyellow"
"FUN_008075","black"
"FUN_008082","lightyellow"
"FUN_008087","orange"
"FUN_008088","cyan"
"FUN_008089","orange"
"FUN_008091","green"
"FUN_008092","purple"
"FUN_008093","greenyellow"
"FUN_008098","orange"
"FUN_008115","violet"
"FUN_008118","royalblue"
"FUN_008119","magenta"
"FUN_008130","orange"
"FUN_008131","darkred"
"FUN_008146","violet"
"FUN_008152","orange"
"FUN_008154","yellow"
"FUN_008155","cyan"
"FUN_008158","darkred"
"FUN_047084","cyan"
"FUN_008160","greenyellow"
"FUN_008161","tan"
"FUN_008172","violet"
"FUN_008174","tan"
"FUN_008179","darkgreen"
"FUN_008181","tan"
"FUN_008182","orange"
"FUN_008183","cyan"
"FUN_008184","violet"
"FUN_008185","darkorange"
"FUN_008189","greenyellow"
"FUN_008190","orange"
"FUN_008192","yellow"
"FUN_008193","black"
"FUN_008194","cyan"
"FUN_008197","purple"
"FUN_008198","lightyellow"
"FUN_008201","yellow"
"FUN_008209","darkturquoise"
"FUN_008210","violet"
"FUN_008212","orange"
"FUN_008214","greenyellow"
"FUN_008216","darkorange"
"FUN_008219","orange"
"FUN_008221","orange"
"FUN_008230","orange"
"FUN_008237","darkturquoise"
"FUN_008240","green"
"FUN_008245","greenyellow"
"FUN_008246","lightyellow"
"FUN_008261","purple"
"FUN_008262","purple"
"FUN_008264","violet"
"FUN_047089","greenyellow"
"FUN_008265","darkgreen"
"FUN_008266","black"
"FUN_008268","cyan"
"FUN_008273","grey60"
"FUN_008276","orange"
"FUN_008281","tan"
"FUN_008287","lightyellow"
"FUN_008303","orange"
"FUN_008310","red"
"FUN_008313","greenyellow"
"FUN_008320","darkturquoise"
"FUN_008323","violet"
"FUN_008328","orange"
"FUN_008334","cyan"
"FUN_008336","orange"
"FUN_008338","lightyellow"
"FUN_008339","yellow"
"FUN_008357","greenyellow"
"FUN_008358","magenta"
"FUN_008359","orange"
"FUN_008362","magenta"
"FUN_008371","orange"
"FUN_008388","orange"
"FUN_008389","lightyellow"
"FUN_008392","yellow"
"FUN_008393","yellow"
"FUN_008394","greenyellow"
"FUN_008401","orange"
"FUN_008412","green"
"FUN_008425","darkorange"
"FUN_008437","greenyellow"
"FUN_008438","lightyellow"
"FUN_008440","green"
"FUN_008444","greenyellow"
"FUN_008445","grey"
"FUN_008450","greenyellow"
"FUN_008453","black"
"FUN_008454","greenyellow"
"FUN_008458","grey60"
"FUN_008463","red"
"FUN_008466","red"
"FUN_008470","purple"
"FUN_008471","darkturquoise"
