"X","PohiBra080_sorted.bam","PohiBra081_sorted.bam","PohiBra083_sorted.bam","PohiBra084_sorted.bam","PohiBra085_sorted.bam","PohiBra086_sorted.bam","PstrBra093_sorted.bam","PstrBra094_sorted.bam","PstrBra098_sorted.bam"
"FUN_037554",0,0,0,0,0,0,0,0,0
"FUN_037557",0,0,0,0,0,0,0,0,0
"FUN_037559",0,0,0,0,0,0,0,0,0
"FUN_037560",0,0,0,0,0,0,0,0,0
"FUN_037562",0,0,0,0,0,0,0,0,0
"FUN_037564",0,0,0,0,0,0,0,0,0
"FUN_037568",44,7,87,0,2,8,312,198,86
"FUN_037570",0,0,0,0,0,0,3,0,0
"FUN_037572",0,1,0,0,0,0,0,0,0
"FUN_037573",44,25,51,41,47,100,131,87,98
"FUN_037574",0,0,16,0,0,0,2,0,0
"FUN_037575",66,58,193,82,45,75,46,90,85
"FUN_037576",0,0,0,0,0,0,0,0,0
"FUN_037580",10,156,28,27,34,7,7,35,14
"FUN_037583",2,8,0,0,0,1,0,9,1
"FUN_037587",0,0,0,0,0,0,0,0,0
"FUN_037588",0,3,0,0,0,0,3,0,0
"FUN_037589",0,1,0,0,0,0,0,0,0
"FUN_037590",1220,0,13,11,24,21,26,23,20
"FUN_037591",24,2,0,2,0,0,162,0,153
"FUN_037592",16,3,0,0,0,0,5,0,0
"FUN_037593",34,60,119,50,32,26,27,30,60
"FUN_037594",56,70,30,63,37,31,48,47,27
"FUN_037595",153,716,919,346,231,266,291,219,227
"FUN_037597",608,698,1875,598,780,196,1496,1247,375
"FUN_037598",531,398,2104,385,309,609,723,632,479
"FUN_037599",4,1,0,0,0,0,3,0,4
"FUN_037600",0,0,0,0,0,0,4,0,0
"FUN_037602",1681,3468,4765,1507,1599,1199,1935,2508,882
"FUN_037603",181,371,749,232,236,315,316,345,204
"FUN_037604",0,0,0,0,0,0,0,0,3
"FUN_037605",496,421,1373,316,315,232,514,328,218
"FUN_037606",165,649,1208,241,352,366,192,294,226
"FUN_037607",0,30,0,1,1,0,0,0,0
"FUN_037608",714,388,2440,653,495,830,1286,621,613
"FUN_037609",202,244,594,362,302,63,375,165,99
"FUN_046890",47,149,173,173,118,30,82,62,43
"FUN_037610",11,38,7,41,29,8,9,19,9
"FUN_037611",114,273,510,423,331,129,152,117,56
"FUN_037614",107,206,285,91,82,88,169,255,71
"FUN_037615",243,249,443,139,238,120,250,391,114
"FUN_037616",41,351,311,306,150,508,121,258,198
"FUN_037617",229,215,1129,272,267,183,728,486,269
"FUN_037618",0,0,0,0,0,0,0,0,0
"FUN_037619",250,237,596,120,162,125,163,164,72
"FUN_037620",0,0,0,1,2,0,0,0,0
"FUN_037621",0,0,0,1,0,0,0,2,0
"FUN_037622",0,0,0,0,3,0,0,1,0
"FUN_037623",0,0,0,0,0,0,0,0,0
"FUN_037624",0,0,0,7,0,0,0,6,0
"FUN_037625",10,5,103,105,34,6,3,1,2
"FUN_037626",456,55,2226,88,140,188,392,273,176
"FUN_037627",44,168,575,165,134,93,76,102,55
"FUN_037628",50,145,429,226,114,101,67,131,71
"FUN_037629",192,237,700,289,207,144,554,309,152
"FUN_037630",662,1558,2632,934,1112,311,1302,845,461
"FUN_037633",159,100,289,100,77,78,421,450,95
"FUN_037634",215,153,1184,150,94,353,301,851,187
"FUN_037635",0,0,0,0,0,0,0,0,1
"FUN_037636",0,0,0,0,0,0,0,0,0
"FUN_037638",0,0,0,0,0,0,0,0,0
"FUN_037639",0,2,0,0,0,0,0,0,0
"FUN_037640",391,1164,1174,452,641,117,281,359,116
"FUN_037641",28,7,131,27,36,9,20,10,6
"FUN_037642",323,391,942,321,262,346,157,308,157
"FUN_037643",1,0,0,0,0,0,0,0,0
"FUN_037644",20,8,0,0,3,5,0,0,0
"FUN_037648",0,0,0,0,0,0,0,2,0
"FUN_037649",0,1,0,0,0,0,0,0,0
"FUN_037650",0,0,0,0,0,0,0,0,0
"FUN_037651",0,0,0,0,0,0,0,0,0
"FUN_037652",5,5,0,7,6,4,0,1,1
"FUN_037653",630,592,1727,576,517,417,983,1091,290
"FUN_037654",140,282,225,63,104,17,96,40,70
"FUN_037655",81,76,209,71,55,47,155,121,58
"FUN_037656",117,158,103,61,42,132,193,102,180
"FUN_037658",5,0,0,0,0,0,49,0,97
"FUN_037659",0,0,0,0,0,0,0,0,0
"FUN_037660",0,0,0,0,0,0,0,0,0
"FUN_037661",0,2,0,0,0,0,0,0,0
"FUN_037662",2,8,0,0,0,0,8,0,5
"FUN_037664",71,149,191,271,214,20,154,94,68
"FUN_037667",2,3,16,10,10,7,0,4,1
"FUN_037668",9,16,20,12,30,20,5,29,21
"FUN_037669",13,53,54,14,39,19,10,22,28
"FUN_037670",3,1,6,1,5,1,14,9,3
"FUN_037671",26,29,75,45,28,20,77,84,54
"FUN_037672",87,61,325,107,94,78,175,182,120
"FUN_037674",0,0,0,0,0,0,0,0,0
"FUN_037675",0,0,0,0,0,6,0,1,0
"FUN_037676",0,10,0,1,2,0,0,0,0
"FUN_037677",0,0,0,0,0,90,7,66,1
"FUN_037678",0,0,0,0,0,0,0,0,0
"FUN_037679",0,0,0,0,0,22,0,27,0
"FUN_037680",0,15,0,2,0,145,0,128,1
"FUN_037682",9,46,100,81,23,115,26,59,41
"FUN_046891",0,44,0,5,5,6,4,1,0
"FUN_037684",1560,2162,3572,1872,1283,1065,2676,1456,825
"FUN_037685",76,532,370,251,212,76,127,161,93
"FUN_037688",14,86,13,10,11,10,4,9,15
"FUN_037690",0,1,0,3,4,0,0,0,0
"FUN_037691",586,381,2684,304,438,457,1599,614,537
"FUN_037693",0,0,0,0,0,0,0,0,0
"FUN_037695",0,0,0,0,0,0,0,0,0
"FUN_037696",129,0,15,5,7,250,13,477,12
"FUN_037697",0,0,0,0,0,0,0,0,0
"FUN_037700",19,92,163,31,36,37,52,52,27
"FUN_037702",1203,1159,3547,1105,910,938,1814,1645,708
"FUN_037704",2475,1455,4011,1489,1983,956,2749,2680,1025
"FUN_037705",1195,622,2729,1219,943,984,2139,1736,622
"FUN_037707",14,37,78,228,30,4,2543,65,24
"FUN_037708",0,0,0,2,0,0,0,0,0
"FUN_037709",340,2684,817,472,622,123,566,509,157
"FUN_037710",292,836,929,248,266,210,879,918,188
"FUN_037711",283,497,1376,524,307,459,315,332,171
"FUN_037712",292,336,557,718,373,316,627,268,335
"FUN_037713",1,1,0,0,0,1,0,0,1
"FUN_037714",9,8,19,7,2,0,1,11,2
"FUN_037715",0,3,0,1,0,2,6,3,4
"FUN_037716",0,0,0,0,0,0,0,0,0
"FUN_037717",0,0,0,0,0,0,0,0,0
"FUN_037718",0,0,0,0,0,0,0,0,0
"FUN_037719",1,0,0,0,0,1,0,0,4
"FUN_037720",1,0,0,0,0,0,3,4,1
"FUN_037721",228,196,611,142,152,217,329,303,174
"FUN_037722",495,888,1616,518,448,602,820,1142,328
"FUN_037723",0,0,0,0,0,0,0,0,0
"FUN_037724",0,0,0,0,0,2,0,1,0
"FUN_037727",3,46,60,38,23,108,8,45,22
"FUN_037729",69,189,482,181,188,803,146,420,268
"FUN_037730",394,368,811,324,347,429,542,406,257
"FUN_037731",0,15,0,0,0,0,0,0,0
"FUN_037732",1,0,0,0,2,0,0,0,6
"FUN_037733",7,0,0,1,0,1,1,16,1
"FUN_037734",0,0,0,0,0,0,0,0,0
"FUN_037735",2,3,63,17,3,2,1,1,5
"FUN_037738",4,1,0,0,0,3,1,0,1
"FUN_037739",0,0,0,0,0,15,0,22,0
"FUN_037740",2,0,23,1,2,18,21,34,4
"FUN_037741",0,0,0,1,0,0,0,1,0
"FUN_037743",0,0,0,0,0,0,0,0,1
"FUN_037744",0,0,0,2,0,10,1,21,0
"FUN_037745",0,0,0,0,0,1,1,8,0
"FUN_037746",4,0,0,0,0,15,5,20,0
"FUN_046893",38,113,106,36,55,124,51,120,17
"FUN_037747",0,0,0,0,0,20,0,13,0
"FUN_037748",0,0,0,0,0,16,0,7,0
"FUN_037749",0,0,0,0,0,9,0,4,0
"FUN_037750",4,0,29,0,1,0,0,1,0
"FUN_037752",28,3,0,0,0,0,0,0,0
"FUN_037753",14,0,0,0,1,4,0,2,0
"FUN_037754",52,4,0,0,0,0,0,0,0
"FUN_037755",484,1061,762,462,417,99,589,138,1104
"FUN_037756",69,97,146,160,64,104,196,112,89
"FUN_037758",80,6,119,6,7,5,107,75,36
"FUN_037759",5,74,127,48,19,21,27,14,10
"FUN_037760",0,0,0,0,0,26,0,38,0
"FUN_037761",0,0,0,0,0,3,0,3,0
"FUN_037762",97,0,30,13,20,265,81,437,59
"FUN_037763",139,106,199,80,57,98,103,80,68
"FUN_037764",12,17,32,4,0,1,9,0,4
"FUN_037765",7,0,0,2,0,4,2,0,3
"FUN_037766",5,2,72,0,21,35,1,62,2
"FUN_037767",1415,0,3904,0,494,0,0,574,0
"FUN_037768",0,0,0,0,0,0,0,0,0
"FUN_037769",108,6,534,22,7,36,14,55,11
"FUN_037778",15,15,53,13,18,19,197,284,106
"FUN_037779",204,289,720,207,165,164,277,343,125
"FUN_037780",31,80,146,171,119,25,7,10,4
"FUN_037785",0,0,0,6,0,0,0,0,0
"FUN_037786",338,1,152,51,78,85,637,73,136
"FUN_037787",79,134,326,148,103,150,126,344,65
"FUN_037788",1123,35,0,0,12,8,478,6,93
"FUN_037789",106,0,0,0,0,0,67,7,42
"FUN_037790",396,413,786,261,361,474,754,411,399
"FUN_037794",159,380,403,196,203,100,210,130,107
"FUN_037800",85,49,241,57,50,71,136,183,67
"FUN_037801",0,2,14,0,10,0,1,3,0
"FUN_037803",100,9,10,1,0,5,197,2,141
"FUN_037804",39,1,0,0,0,0,48,0,8
"FUN_037805",89,0,0,2,0,1,265,0,648
"FUN_037806",0,1,0,1,0,0,0,0,0
"FUN_037807",737,1816,2924,672,887,836,1009,435,220
"FUN_037809",2,23,6,32,15,15,24,18,39
"FUN_037810",0,10,0,0,0,0,1,0,0
"FUN_037811",11,26,135,40,18,27,46,62,69
"FUN_037812",210,196,416,246,195,102,323,200,185
"FUN_037814",393,406,1514,175,515,338,421,683,147
"FUN_037815",7,44,77,61,25,9,95,4,90
"FUN_037816",2536,1632,5853,1017,1545,1540,2324,2309,863
"FUN_037817",18,24,10,7,8,27,16,13,9
"FUN_037818",192,27,370,46,34,202,344,305,183
"FUN_037819",150,106,405,73,83,106,523,277,109
"FUN_037820",6303,644,17839,2711,3927,3646,6510,2236,1597
"FUN_037822",0,0,19,0,0,0,0,0,0
"FUN_037823",1,0,17,33,1,1445,0,2215,15
"FUN_037824",0,0,0,0,0,0,0,0,0
"FUN_037825",27,0,92,54,4,2130,26,2867,20
"FUN_037826",10,0,0,0,3,0,0,0,0
"FUN_037827",0,116,0,0,2,7,0,0,1
"FUN_037829",0,0,0,0,0,0,0,0,0
"FUN_037830",0,0,0,0,0,0,0,0,0
"FUN_037831",0,0,0,0,0,0,0,0,0
"FUN_037832",815,795,1669,901,729,731,1338,539,514
"FUN_037833",4,2,0,1,0,1,39,3,8
"FUN_037834",291,113,579,170,154,79,166,213,78
"FUN_037835",0,0,0,0,0,0,0,0,0
"FUN_037836",0,0,0,0,0,0,1,0,0
"FUN_037837",0,0,0,0,0,0,0,0,0
"FUN_037838",0,0,0,3,0,0,0,0,0
"FUN_037839",0,0,0,4,0,1,0,3,0
"FUN_037840",0,0,0,2,0,2,0,8,0
"FUN_037841",22,2,17,11,5,19,72,11,25
"FUN_037842",0,0,0,0,45,0,0,0,0
"FUN_037843",0,0,0,0,1,0,2,0,0
"FUN_037844",0,0,0,0,0,0,0,0,0
"FUN_037845",0,0,0,0,0,0,0,0,0
"FUN_037846",0,0,0,0,0,0,0,0,0
"FUN_037847",0,0,8,0,27,0,6,0,0
"FUN_037850",22,68,128,26,18,69,34,62,48
"FUN_037851",42,61,104,28,29,56,64,44,49
"FUN_037852",0,0,0,0,0,0,0,0,0
"FUN_037854",0,0,0,0,0,2,6,8,9
"FUN_037855",9,0,29,0,0,3,8,32,8
"FUN_037856",49,104,255,36,47,107,113,87,118
"FUN_037858",0,0,0,0,4,0,0,1,0
"FUN_037859",204,1,476,54,24,948,137,1159,197
"FUN_037861",0,0,0,0,0,0,0,0,0
"FUN_037862",0,0,0,0,0,0,0,0,0
"FUN_037864",0,0,0,2,0,4,2,0,0
"FUN_037865",1,3,0,1,1,0,4,0,0
"FUN_037866",0,0,0,0,0,0,0,0,0
"FUN_037867",4,0,0,22,0,0,9,0,30
"FUN_037868",0,0,0,0,0,0,0,0,0
"FUN_037869",283,26,383,248,40,13,389,40,75
"FUN_037870",0,0,0,0,0,0,0,0,0
"FUN_037871",0,0,0,0,0,0,0,0,0
"FUN_037872",0,0,0,0,0,0,0,0,0
"FUN_037873",0,0,0,0,0,0,0,0,0
"FUN_037874",0,0,0,0,2,0,4,1,1
"FUN_037875",0,0,0,0,0,0,0,0,0
"FUN_037876",13464,5419,25135,6721,6328,9528,13671,11456,6914
"FUN_037877",1,2,0,0,2,0,12,3,9
"FUN_037878",17,4,0,6,4,1,11,10,11
"FUN_037879",312,484,576,494,399,118,493,202,252
"FUN_037880",40,404,37,67,130,0,30,28,3
"FUN_037881",38,79,239,77,61,82,81,125,35
"FUN_037884",330,358,706,329,270,329,467,416,225
"FUN_037886",0,0,0,0,0,0,0,0,0
"FUN_037888",10,17,32,17,2,43,12,9,8
"FUN_037889",296,53,188,158,70,390,327,174,179
"FUN_037890",184,64,247,405,55,574,435,326,513
"FUN_037891",0,0,0,0,0,1,0,0,0
"FUN_037896",0,0,0,0,1,0,0,6,0
"FUN_037897",7,14,0,3,5,4,19,15,13
"FUN_037898",9,42,23,16,16,3,15,17,4
"FUN_037899",65,218,286,155,121,30,65,53,99
"FUN_037901",34,131,294,135,109,41,110,79,111
"FUN_037902",0,22,0,2,12,2,8,10,3
"FUN_037905",253,1259,969,1037,918,232,544,649,218
"FUN_037907",0,0,0,0,0,0,0,0,0
"FUN_037908",0,0,0,0,0,0,3,0,0
"FUN_037909",0,0,0,0,0,0,55,0,1
"FUN_037910",3,0,0,0,0,0,293,0,398
"FUN_037911",0,0,0,0,2,4,0,0,0
"FUN_037912",21,27,29,26,34,17,84,38,35
"FUN_037913",0,0,0,0,0,0,0,0,0
"FUN_037914",2,0,0,2,13,5,2,6,22
"FUN_037915",0,0,0,0,0,0,0,0,0
"FUN_037916",4,1,5,4,6,0,1,0,0
"FUN_037917",0,0,0,0,0,0,0,0,0
"FUN_037918",1,0,0,0,4,0,0,1,0
"FUN_037919",261,388,1024,423,281,505,340,575,417
"FUN_037921",523,291,1586,530,193,211,3805,287,799
"FUN_037922",398,329,974,250,299,255,1477,680,411
"FUN_037923",221,212,442,202,174,143,338,232,105
"FUN_037924",5,3,0,0,0,0,0,1,0
"FUN_037925",49,64,308,62,46,87,58,82,51
"FUN_037926",47,236,433,114,105,136,74,126,76
"FUN_037927",275,560,874,377,324,180,370,421,103
"FUN_037928",15,0,0,2,1,0,20,2,6
"FUN_037930",100,5,39,0,7,0,27,23,38
"FUN_037931",0,0,0,0,0,0,0,0,0
"FUN_037933",642,1163,2425,1126,937,1048,1104,926,601
"FUN_037934",244,128,314,290,144,126,472,234,339
"FUN_037935",70,28,108,6,18,8,145,46,198
"FUN_037937",51,34,119,33,37,34,111,44,41
"FUN_037938",42,1,13,30,4,9,7,22,2
"FUN_037939",0,0,0,0,0,0,0,0,0
"FUN_037940",0,0,0,0,0,0,0,0,0
"FUN_037944",0,0,0,1,0,24,0,58,0
"FUN_037945",5,21,0,8,0,53,0,60,0
"FUN_037946",6,1,0,0,4,36,0,38,0
"FUN_037947",0,0,0,0,0,0,0,0,0
"FUN_037948",6,0,0,0,2,0,16,0,0
"FUN_037949",0,0,0,0,0,0,0,0,0
"FUN_037951",0,2,0,0,0,0,0,0,0
"FUN_037952",15,0,0,0,0,3,22,3,4
"FUN_037953",0,0,0,0,0,0,0,0,0
"FUN_037954",0,0,0,0,0,0,0,0,0
"FUN_037955",0,0,0,0,0,0,0,0,0
"FUN_037956",0,0,0,0,0,0,0,0,0
"FUN_037957",0,0,0,0,0,0,0,0,0
"FUN_037958",0,0,0,0,0,0,0,0,0
"FUN_037959",0,0,0,0,0,0,0,0,0
"FUN_037960",0,0,0,0,0,0,0,0,0
"FUN_037961",0,0,0,0,0,0,0,0,0
"FUN_037962",0,0,0,0,0,0,0,0,0
"FUN_037963",0,0,0,0,0,0,0,0,0
"FUN_037964",0,0,0,0,0,0,0,0,0
"FUN_037965",0,0,0,0,0,0,0,0,0
"FUN_037966",0,0,0,0,0,0,0,0,0
"FUN_037967",0,0,0,0,0,0,0,0,0
"FUN_037972",0,0,0,0,0,0,0,0,0
"FUN_037973",0,0,0,0,0,0,0,0,0
"FUN_037974",0,0,0,0,0,0,0,0,0
"FUN_037975",0,0,0,0,0,0,0,0,0
"FUN_037976",0,0,0,0,0,0,0,0,0
"FUN_037977",0,0,0,0,0,0,0,0,0
"FUN_037978",0,0,0,0,0,0,0,0,0
"FUN_037979",0,0,0,0,0,0,0,0,0
"FUN_037980",0,0,0,0,0,0,0,0,0
"FUN_037981",0,0,0,0,0,0,0,0,0
"FUN_037982",0,0,0,0,0,0,0,0,0
"FUN_037983",0,0,0,0,0,0,0,0,0
"FUN_037984",0,0,0,0,0,0,0,0,0
"FUN_037985",0,0,0,0,0,0,0,0,0
"FUN_037986",0,0,0,0,0,0,0,0,0
"FUN_037987",0,0,0,0,0,0,0,0,0
"FUN_037988",0,0,0,0,0,0,0,0,0
"FUN_037989",0,0,0,0,0,0,0,0,0
"FUN_037990",0,0,0,0,0,0,0,0,0
"FUN_037991",0,0,0,0,0,0,0,0,0
"FUN_037992",0,0,0,0,0,0,0,0,0
"FUN_037993",0,0,0,0,0,0,0,0,0
"FUN_037994",0,0,0,0,0,0,0,0,0
"FUN_037995",0,0,0,0,0,0,0,0,0
"FUN_037996",0,0,0,0,0,0,0,0,0
"FUN_037997",0,0,0,0,0,0,0,0,0
"FUN_037998",0,0,0,0,0,0,0,0,0
"FUN_037999",0,0,0,0,0,0,0,0,0
"FUN_038000",0,0,0,0,0,0,0,0,0
"FUN_038001",0,0,0,0,0,0,0,0,0
"FUN_038002",0,0,0,0,0,0,0,0,0
"FUN_038003",0,0,0,0,0,0,0,0,0
"FUN_038004",0,0,0,0,0,0,0,0,0
"FUN_038005",0,0,0,0,0,0,0,0,0
"FUN_038006",0,0,0,0,0,0,0,0,0
"FUN_038007",0,0,0,0,0,0,0,0,0
"FUN_038008",0,0,0,0,0,0,0,0,0
"FUN_038009",0,0,0,0,0,0,0,0,0
"FUN_038011",0,0,0,0,0,0,0,0,0
"FUN_038012",0,0,0,0,0,0,0,0,0
"FUN_038013",0,0,0,0,0,0,0,0,0
"FUN_038014",0,0,0,0,0,0,0,0,0
"FUN_038015",0,0,0,0,0,0,0,0,0
"FUN_038016",0,0,0,0,0,0,0,0,0
"FUN_038017",0,0,0,0,0,0,0,0,0
"FUN_038018",0,0,0,0,0,0,0,0,0
"FUN_038019",0,0,0,0,0,0,0,0,0
"FUN_038020",0,0,0,0,0,0,0,0,0
"FUN_038021",0,0,0,0,0,0,0,0,0
"FUN_038022",0,0,0,0,0,0,0,0,0
"FUN_038023",0,0,0,0,0,0,0,0,0
"FUN_038024",0,0,0,0,0,0,0,0,0
"FUN_038025",0,0,0,0,0,0,0,0,0
"FUN_038026",0,0,0,0,0,0,0,0,0
"FUN_038027",0,0,0,0,0,0,0,0,0
"FUN_038028",0,0,0,0,0,0,0,0,0
"FUN_038029",0,0,0,0,0,0,0,0,0
"FUN_038030",0,0,0,0,0,0,0,0,0
"FUN_038031",0,0,0,0,0,0,0,0,0
"FUN_038032",0,0,0,0,0,0,0,0,0
"FUN_038033",0,0,0,0,0,0,0,0,0
"FUN_038034",0,0,0,0,0,0,0,0,0
"FUN_038035",0,0,0,0,0,0,0,0,0
"FUN_038036",0,0,0,0,0,0,0,0,0
"FUN_038037",0,0,0,0,0,0,0,0,0
"FUN_038038",0,0,0,0,0,0,0,0,0
"FUN_038039",0,0,0,0,0,0,0,0,0
"FUN_038040",0,0,0,0,0,0,0,0,0
"FUN_038041",0,0,0,0,0,0,0,0,0
"FUN_038042",0,0,0,0,0,0,0,0,0
"FUN_038043",0,0,0,0,0,0,0,0,0
"FUN_038044",0,0,0,0,0,0,0,0,0
"FUN_038045",0,0,0,0,0,0,0,0,0
"FUN_038046",0,0,0,0,0,0,0,0,0
"FUN_038047",0,0,0,0,0,0,0,0,0
"FUN_038048",0,0,0,0,0,0,0,0,0
"FUN_038049",0,0,0,0,0,0,0,0,0
"FUN_038050",0,0,0,0,0,0,0,0,0
"FUN_038051",0,0,0,0,0,0,0,0,0
"FUN_038052",0,0,0,0,0,0,0,0,0
"FUN_038053",0,0,0,0,0,0,0,0,0
"FUN_038054",0,0,0,0,0,0,0,0,0
"FUN_038055",0,0,0,0,0,0,0,0,0
"FUN_038056",0,0,0,0,0,0,0,0,0
"FUN_038057",0,0,0,0,0,0,0,0,0
"FUN_038058",0,0,0,0,0,0,0,0,0
"FUN_038059",0,0,0,0,0,0,0,0,0
"FUN_038060",0,0,0,0,0,0,0,0,0
"FUN_038061",0,0,0,0,0,0,0,0,0
"FUN_038062",0,0,0,0,0,0,0,0,0
"FUN_038063",0,0,0,0,0,0,0,0,0
"FUN_038064",0,0,0,0,0,0,0,0,0
"FUN_038065",0,0,0,0,0,0,0,0,0
"FUN_038066",0,0,0,0,0,0,0,0,0
"FUN_038067",0,0,0,0,0,0,0,0,0
"FUN_038068",0,0,0,0,0,0,0,0,0
"FUN_038069",0,0,0,0,0,0,0,0,0
"FUN_038070",0,0,0,0,0,0,0,0,0
"FUN_038071",0,0,0,0,0,0,0,0,0
"FUN_038072",0,0,0,0,0,0,0,0,0
"FUN_038073",0,0,0,0,0,0,0,0,0
"FUN_038074",0,0,0,0,0,0,0,0,0
"FUN_038075",0,0,0,0,0,0,0,0,0
"FUN_038076",0,0,0,0,0,0,0,0,0
"FUN_038077",0,0,0,0,0,0,0,0,0
"FUN_038078",0,0,0,0,0,0,0,0,0
"FUN_038079",0,0,0,0,0,0,0,0,0
"FUN_038080",0,0,0,0,0,0,0,0,0
"FUN_038081",0,0,0,0,0,0,0,0,0
"FUN_038082",0,0,0,0,0,0,0,0,0
"FUN_038083",0,0,0,0,0,0,0,0,0
"FUN_038084",0,0,0,0,0,0,0,0,0
"FUN_038085",0,0,0,0,0,0,0,0,0
"FUN_038086",0,0,0,0,0,0,0,0,0
"FUN_038087",0,0,0,0,0,0,0,0,0
"FUN_038088",0,0,0,0,0,0,0,0,0
"FUN_038089",0,0,0,0,0,0,0,0,0
"FUN_038090",0,0,0,0,0,0,0,0,0
"FUN_038091",0,0,0,0,0,0,0,0,0
"FUN_038092",0,0,0,0,0,0,0,0,0
"FUN_038093",0,0,0,0,0,0,0,0,0
"FUN_038094",0,0,0,0,0,0,0,0,0
"FUN_038095",0,0,0,0,0,0,0,0,0
"FUN_038096",0,0,0,0,0,0,0,0,0
"FUN_038097",0,0,0,0,0,0,0,0,0
"FUN_038098",0,0,0,0,0,0,0,0,0
"FUN_038099",0,0,0,0,0,0,0,0,0
"FUN_038100",0,0,0,0,0,0,0,0,0
"FUN_038101",0,0,0,0,0,0,0,0,0
"FUN_038102",0,0,0,0,0,0,0,0,0
"FUN_038103",0,0,0,0,0,0,0,0,0
"FUN_038104",0,0,0,0,0,0,0,0,0
"FUN_038105",0,0,0,0,0,0,0,0,0
"FUN_038106",0,0,0,0,0,0,0,0,0
"FUN_038107",0,0,0,0,0,0,0,0,0
"FUN_038108",0,0,0,0,0,0,0,0,0
"FUN_038109",0,0,0,0,0,0,0,0,0
"FUN_038110",0,0,0,0,0,0,0,0,0
"FUN_038111",0,0,0,0,0,0,0,0,0
"FUN_038112",0,0,0,0,0,0,0,0,0
"FUN_038113",0,0,0,0,0,0,0,0,0
"FUN_038114",0,0,0,0,0,0,0,0,0
"FUN_038115",0,0,0,0,0,0,0,0,0
"FUN_038116",0,0,0,0,0,0,0,0,0
"FUN_038117",0,0,0,0,0,0,0,0,0
"FUN_038118",0,0,0,0,0,0,0,0,0
"FUN_038119",0,0,0,0,0,0,0,0,0
"FUN_038120",0,0,0,0,0,0,0,0,0
"FUN_038121",0,0,0,0,0,0,0,0,0
"FUN_038122",0,0,0,0,0,0,0,0,0
"FUN_038123",0,0,0,0,0,0,0,0,0
"FUN_038124",0,0,0,0,0,0,0,0,0
"FUN_038125",0,0,0,0,0,0,0,0,0
"FUN_038126",0,0,0,0,0,0,0,0,0
"FUN_038127",0,0,0,0,0,0,0,0,0
"FUN_038128",0,0,0,0,0,0,0,0,0
"FUN_038129",0,0,0,0,0,0,0,0,0
"FUN_038130",0,0,0,0,0,0,0,0,0
"FUN_038131",0,0,0,0,0,0,0,0,0
"FUN_038132",0,0,0,0,0,0,0,0,0
"FUN_038133",0,0,0,0,0,0,0,0,0
"FUN_038134",0,0,0,0,0,0,0,0,0
"FUN_038135",0,0,0,0,0,0,0,0,0
"FUN_038136",0,0,0,0,0,0,0,0,0
"FUN_038137",0,0,0,0,0,0,0,0,0
"FUN_038138",0,0,0,0,0,0,0,0,0
"FUN_038139",0,0,0,0,0,0,0,0,0
"FUN_038140",0,0,0,0,0,0,0,0,0
"FUN_038141",0,0,0,0,0,0,0,0,0
"FUN_038142",0,0,0,0,0,0,0,0,0
"FUN_038144",0,0,0,0,0,0,0,0,0
"FUN_038145",0,0,0,0,0,0,0,0,0
"FUN_038146",146,145,336,107,115,93,83,234,86
"FUN_038147",1,111,53,11,28,16,30,2,12
"FUN_038149",746,25,0,1,26,3,6,9,4
"FUN_038153",250,203,822,399,217,376,239,208,181
"FUN_038152",127,164,802,468,208,275,78,346,118
"FUN_038154",0,2,0,0,3,0,0,0,0
"FUN_038155",297,213,1568,270,167,977,471,1258,198
"FUN_038157",0,0,0,0,0,0,0,0,0
"FUN_038158",0,0,0,0,0,0,0,0,0
"FUN_038159",0,9,0,0,0,0,0,0,0
"FUN_038160",715,332,1710,345,277,505,1606,779,394
"FUN_038161",78,46,86,41,41,24,174,57,92
"FUN_038162",7,38,6,17,8,2,11,9,2
"FUN_038163",80,149,39,117,53,34,208,80,165
"FUN_038166",1561,1583,5937,2142,1438,1614,2933,2109,1868
"FUN_038167",19,0,0,5,0,119,0,261,2
"FUN_038168",0,0,0,0,0,0,0,0,0
"FUN_038169",0,4,0,0,0,0,0,0,0
"FUN_038170",0,0,0,0,0,0,0,0,0
"FUN_038171",0,0,0,0,0,0,0,0,0
"FUN_038172",6,0,0,0,1,0,0,9,0
"FUN_038173",177,301,1319,166,282,182,1008,538,258
"FUN_038175",8,84,163,67,40,59,40,43,36
"FUN_038176",22,178,132,121,81,70,50,62,46
"FUN_038178",11,0,0,0,0,0,2,0,0
"FUN_038180",0,0,0,0,0,0,2,0,3
"FUN_038181",103,19,140,2,5,2,132,7,103
"FUN_038183",0,5,0,0,0,0,0,0,0
"FUN_038184",7,0,13,1,1,0,7,0,0
"FUN_038186",22,1,93,5,3,18,81,44,20
"FUN_038187",6,3,22,1,1,0,17,4,1
"FUN_038188",346,182,1353,150,134,135,1673,320,119
"FUN_038190",50,121,251,91,77,133,107,125,91
"FUN_038191",549,305,1128,412,381,440,975,675,314
"FUN_038192",478,877,1357,198,242,511,793,1110,594
"FUN_038193",0,0,0,0,0,0,0,0,0
"FUN_038194",13,5,43,9,11,2,5,18,6
"FUN_038195",2,0,0,2,1,0,0,0,0
"FUN_038196",1305,1270,4142,2104,1156,1552,3191,2979,1392
"FUN_038198",1079,714,1770,2100,1158,222,1106,269,954
"FUN_038200",0,2,0,0,0,0,0,0,0
"FUN_038203",0,0,0,0,0,0,0,0,0
